Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Protein names,Gene names,Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides A1,Peptides A2,Peptides A3,Peptides C1,Peptides C2,Peptides C3,Razor + unique peptides A1,Razor + unique peptides A2,Razor + unique peptides A3,Razor + unique peptides C1,Razor + unique peptides C2,Razor + unique peptides C3,Unique peptides A1,Unique peptides A2,Unique peptides A3,Unique peptides C1,Unique peptides C2,Unique peptides C3,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Fraction average,Fraction 1,Q-value,Score,Identification type A1,Identification type A2,Identification type A3,Identification type C1,Identification type C2,Identification type C3,Sequence coverage A1 [%],Sequence coverage A2 [%],Sequence coverage A3 [%],Sequence coverage C1 [%],Sequence coverage C2 [%],Sequence coverage C3 [%],Intensity,Intensity A1,Intensity A2,Intensity A3,Intensity C1,Intensity C2,Intensity C3,LFQ intensity A1,LFQ intensity A2,LFQ intensity A3,LFQ intensity C1,LFQ intensity C2,LFQ intensity C3,MS/MS count A1,MS/MS count A2,MS/MS count A3,MS/MS count C1,MS/MS count C2,MS/MS count C3,MS/MS count,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions,Taxonomy IDs
Q922H1,Q922H1,1,1,1,Protein arginine N-methyltransferase 3,Prmt3,sp|Q922H1|ANM3_MOUSE Protein arginine N-methyltransferase 3 OS=Mus musculus OX=10090 GN=Prmt3 PE=1 SV=2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,3,3,3,59.902,532,532,1,2,0.0019093,9.983,,,,By MS/MS,By MS/MS,,0,0,0,3,3,0,2604600,0,0,0,1300800,1303700,0,0,0,0,0,0,0,0,0,0,1,1,0,2,,,,1919,9524,TRUE,9958,39456;39457,30816;30817,30816,,,-1
Q922J9,Q922J9,1,1,1,Fatty acyl-CoA reductase 1,Far1,sp|Q922J9|FACR1_MOUSE Fatty acyl-CoA reductase 1 OS=Mus musculus OX=10090 GN=Far1 PE=1 SV=1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,2.5,2.5,2.5,59.434,515,515,1,2,0.0099048,5.9775,By MS/MS,,,,By MS/MS,,2.5,0,0,0,2.5,0,749970,194280,0,0,0,555690,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,1920,5895,TRUE,6130,24130;24131,18765,18765,,,-1
Q922L6,Q922L6,1,1,1,Negative elongation factor D,Nelfcd,sp|Q922L6|NELFD_MOUSE Negative elongation factor D OS=Mus musculus OX=10090 GN=Nelfcd PE=1 SV=2,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,3,3,3,66.275,591,591,1,2,0.0044355,6.3333,,,,By matching,By MS/MS,,0,0,0,3,3,0,152430,0,0,0,75538,76894,0,0,0,0,0,0,0,0,0,0,0,1,0,1,,,,1921,10664,TRUE,11163,44574;44575,34966,34966,,,-1
Q922Q2,Q922Q2,2,2,2,Serine/threonine-protein kinase RIO1,Riok1,sp|Q922Q2|RIOK1_MOUSE Serine/threonine-protein kinase RIO1 OS=Mus musculus OX=10090 GN=Riok1 PE=1 SV=2,1,2,2,2,0,0,0,2,2,2,0,0,0,2,2,2,0,0,0,2,2,2,3.9,3.9,3.9,64.91,567,567,1,6,0,13.514,,,,By MS/MS,By MS/MS,By MS/MS,0,0,0,3.9,3.9,3.9,5404900,0,0,0,2347300,2676900,380730,0,0,0,123580,125040,0,0,0,0,2,1,2,5,,,,1922,831;9964,True;True,861;10423,3151;3152;3153;41401;41402;41403,2452;2453;2454;32413;32414,2453;32414,,,-1
Q922Q4;Q922W5,Q922Q4,3;1,3;1,3;1,Pyrroline-5-carboxylate reductase 2,Pycr2,sp|Q922Q4|P5CR2_MOUSE Pyrroline-5-carboxylate reductase 2 OS=Mus musculus OX=10090 GN=Pycr2 PE=1 SV=1,2,3,3,3,1,1,1,3,3,2,1,1,1,3,3,2,1,1,1,3,3,2,13.8,13.8,13.8,33.659,320,320;309,1,11,0,19.686,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,3.4,3.4,3.4,13.8,13.8,8.4,23858000,284990,76868,73909,7415600,11734000,4272800,0,0,0,439120,593310,432230,1,1,1,0,2,1,6,,,,1923,4206;5643;5730,True;True;True,4368;5865;5954,16826;16827;23058;23059;23060;23400;23401;23402;23403;23404;23405,13199;17900;18181;18182;18183;18184;18185,13199;17900;18184,740,37,-1;-1
Q922Q8,Q922Q8,1,1,1,Leucine-rich repeat-containing protein 59,Lrrc59,sp|Q922Q8|LRC59_MOUSE Leucine-rich repeat-containing protein 59 OS=Mus musculus OX=10090 GN=Lrrc59 PE=1 SV=1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.3,3.3,3.3,34.877,307,307,1,6,0.0029034,6.5277,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,3.3,3.3,3.3,3.3,3.3,3.3,16833000,1165600,237080,314130,5759100,6474100,2883000,0,0,0,0,0,0,1,1,1,1,1,1,6,,,,1924,6511,TRUE,6772,26602;26603;26604;26605;26606;26607,20641;20642;20643;20644;20645;20646,20643,,,-1
Q922R5,Q922R5,1,1,1,Serine/threonine-protein phosphatase 4 regulatory subunit 3B,Smek2,sp|Q922R5|P4R3B_MOUSE Serine/threonine-protein phosphatase 4 regulatory subunit 3B OS=Mus musculus OX=10090 GN=Ppp4r3b PE=1 SV=2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1.5,1.5,1.5,93.933,820,820,1,2,0.0044571,6.3585,,,,By MS/MS,,By MS/MS,0,0,0,1.5,0,1.5,1802700,0,0,0,1802700,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,,,,1925,10218,TRUE,10686,42592;42593,33429;33430,33430,,,-1
Q922R8,Q922R8,10,10,10,Protein disulfide-isomerase A6,Pdia6,sp|Q922R8|PDIA6_MOUSE Protein disulfide-isomerase A6 OS=Mus musculus OX=10090 GN=Pdia6 PE=1 SV=3,1,10,10,10,9,9,8,9,9,8,9,9,8,9,9,8,9,9,8,9,9,8,34.8,34.8,34.8,48.1,440,440,1,53,0,270.08,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,31.4,31.4,24.3,34.8,33,29.1,320410000,11351000,5683100,4221600,111780000,116660000,70723000,1085400,1674800,1272100,2008500,2110400,2218800,5,5,4,6,11,6,37,,,,1926,62;416;2020;3348;3793;4075;4741;5405;7276;10310,True;True;True;True;True;True;True;True;True;True,64;429;2095;3469;3938;4234;4934;5619;7614;10782,223;224;225;226;227;228;229;1599;1600;1601;1602;1603;1604;7851;7852;7853;7854;7855;13157;13158;13159;13160;13161;13162;15049;15050;15051;15052;16244;16245;16246;19286;19287;19288;19289;19290;19291;22143;22144;22145;22146;22147;22148;30111;30112;30113;30114;30115;30116;42975;42976;42977;42978,175;176;1247;1248;1249;1250;1251;1252;6064;6065;6066;6067;6068;6069;10225;10226;10227;10228;10229;10230;11714;11715;11716;11717;12725;12726;12727;15105;17189;17190;17191;17192;17193;17194;23545;23546;23547;33742,176;1251;6069;10230;11717;12726;15105;17194;23545;33742,,,-1
Q922S8;Q8C0N1,Q922S8,4;1,4;1,4;1,Kinesin-like protein KIF2C,Kif2c,sp|Q922S8|KIF2C_MOUSE Kinesin-like protein KIF2C OS=Mus musculus OX=10090 GN=Kif2c PE=1 SV=1,2,4,4,4,1,0,0,3,4,1,1,0,0,3,4,1,1,0,0,3,4,1,6.7,6.7,6.7,81.084,721,721;668,1,9,0,25.797,By matching,,,By MS/MS,By MS/MS,By MS/MS,1.5,0,0,4.6,6.7,1.5,13691000,80428,0,0,4945500,7263700,1401800,0,0,0,153880,167590,0,0,0,0,3,4,1,8,,,,1927,638;2700;5697;7572,True;True;True;True,663;2797;5921;7924,2452;10528;10529;23276;23277;23278;31321;31322;31323,1916;8165;8166;18089;18090;18091;24451;24452,1916;8166;18091;24451,,,-1;-1
Q922U1,Q922U1,3,3,3,U4/U6 small nuclear ribonucleoprotein Prp3,Prpf3,sp|Q922U1|PRPF3_MOUSE U4/U6 small nuclear ribonucleoprotein Prp3 OS=Mus musculus OX=10090 GN=Prpf3 PE=1 SV=1,1,3,3,3,0,0,0,3,3,2,0,0,0,3,3,2,0,0,0,3,3,2,4.2,4.2,4.2,77.454,683,683,1,8,0,29.742,,,,By MS/MS,By MS/MS,By MS/MS,0,0,0,4.2,4.2,2.8,16742000,0,0,0,5198100,8089900,3453900,0,0,0,165090,219380,234750,0,0,0,3,3,3,9,,,,1928,1273;5785;10223,True;True;True,1320;6011;10691,4851;4852;4853;23659;23660;42613;42614;42615,3784;3785;3786;3787;18397;18398;33446;33447;33448,3787;18398;33448,,,-1
Q922V4,Q922V4,1,1,1,Pleiotropic regulator 1,Plrg1,sp|Q922V4|PLRG1_MOUSE Pleiotropic regulator 1 OS=Mus musculus OX=10090 GN=Plrg1 PE=1 SV=1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,3.3,3.3,3.3,56.937,513,513,1,4,0.0019185,10.492,By MS/MS,,,By matching,By MS/MS,By matching,3.3,0,0,3.3,3.3,3.3,2045300,150120,0,0,510000,1061800,323340,0,0,0,0,0,0,1,0,0,0,1,0,2,,,,1929,770,TRUE,798,2952;2953;2954;2955,2297;2298,2297,,,-1
Q922X9,Q922X9,2,2,2,Protein arginine N-methyltransferase 7,Prmt7,sp|Q922X9|ANM7_MOUSE Protein arginine N-methyltransferase 7 OS=Mus musculus OX=10090 GN=Prmt7 PE=1 SV=1,1,2,2,2,1,0,0,2,1,0,1,0,0,2,1,0,1,0,0,2,1,0,6.2,6.2,6.2,78.3,692,692,1,4,0,15.753,By MS/MS,,,By MS/MS,By matching,,2.6,0,0,6.2,3.6,0,10700000,473570,0,0,6749600,3476400,0,0,0,0,0,0,0,1,0,0,2,0,0,3,,,,1930,570;2395,True;True,592;2485,2168;2169;9333;9334,1694;7232;7233,1694;7233,,,-1
Q922Y1,Q922Y1,1,1,1,UBX domain-containing protein 1,Ubxn1,sp|Q922Y1|UBXN1_MOUSE UBX domain-containing protein 1 OS=Mus musculus OX=10090 GN=Ubxn1 PE=1 SV=1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,8.8,8.8,8.8,33.572,297,297,1,2,0.001857,8.2607,,,,By MS/MS,By matching,,0,0,0,8.8,8.8,0,8835400,0,0,0,2731300,6104100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1931,6845,TRUE,7112,27968;27969,21633,21633,,,-1
Q923A2,Q923A2,11,11,11,Protein Spindly,Spdl1,sp|Q923A2|SPDLY_MOUSE Protein Spindly OS=Mus musculus OX=10090 GN=Spdl1 PE=1 SV=2,1,11,11,11,2,3,2,10,9,9,2,3,2,10,9,9,2,3,2,10,9,9,22.7,22.7,22.7,70.236,608,608,1,39,0,136.17,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,3.3,7.1,3.3,20.9,20.6,21.4,83266000,523860,225890,184710,33122000,27593000,21616000,165300,191720,153520,1580300,523420,809600,0,0,0,9,6,8,23,,,,1932,33;699;3205;3718;6474;6753;7099;7242;7287;7835;10228,True;True;True;True;True;True;True;True;True;True;True,34;724;3319;3858;6734;7017;7430;7578;7625;8197;10696,116;117;118;119;120;121;122;2669;2670;2671;12625;12626;12627;14720;14721;26460;26461;27604;27605;27606;27607;29397;29398;29399;29958;29959;29960;30148;30149;30150;30151;30152;30153;30154;30155;30156;32396;32397;42629,98;99;100;2085;2086;9796;9797;9798;11461;11462;20541;21361;21362;21363;22991;22992;23418;23419;23420;23571;25233;25234;33462,99;2085;9797;11461;20541;21361;22991;23418;23571;25234;33462,741,427,-1
Q923D2,Q923D2,3,3,3,Flavin reductase (NADPH),Blvrb,sp|Q923D2|BLVRB_MOUSE Flavin reductase (NADPH) OS=Mus musculus OX=10090 GN=Blvrb PE=1 SV=3,1,3,3,3,0,1,0,3,3,3,0,1,0,3,3,3,0,1,0,3,3,3,18.9,18.9,18.9,22.197,206,206,1,10,0,20.993,,By matching,,By MS/MS,By MS/MS,By MS/MS,0,10.2,0,18.9,18.9,18.9,17185000,0,91463,0,5605200,6517900,4970400,0,0,0,354090,298580,447250,0,0,0,2,3,3,8,,,,1933,1337;3520;3936,True;True;True,1385;3650;4089,5085;5086;5087;5088;13875;13876;13877;15691;15692;15693,3973;3974;10784;10785;10786;12272;12273;12274,3974;10784;12273,,,-1
Q923D4,Q923D4,4,4,4,Splicing factor 3B subunit 5,Sf3b5,sp|Q923D4|SF3B5_MOUSE Splicing factor 3B subunit 5 OS=Mus musculus OX=10090 GN=Sf3b5 PE=1 SV=1,1,4,4,4,0,0,0,1,4,4,0,0,0,1,4,4,0,0,0,1,4,4,46.5,46.5,46.5,10.119,86,86,1,9,0,32.097,,,,By MS/MS,By MS/MS,By MS/MS,0,0,0,15.1,46.5,46.5,30260000,0,0,0,4108500,11118000,15034000,0,0,0,0,379430,806620,0,0,0,1,2,3,6,,,,1934,7004;9484;10967;11416,True;True;True;True,7312;9913;11472;11939,28630;28631;39269;39270;45726;45727;47697;47698;47699,22102;30670;35843;35844;37419;37420;37421,22102;30670;35844;37421,742,72,-1
Q923E4,Q923E4,3,3,3,NAD-dependent protein deacetylase sirtuin-1;SirtT1 75 kDa fragment,Sirt1,sp|Q923E4|SIR1_MOUSE NAD-dependent protein deacetylase sirtuin-1 OS=Mus musculus OX=10090 GN=Sirt1 PE=1 SV=2,1,3,3,3,1,0,0,3,2,2,1,0,0,3,2,2,1,0,0,3,2,2,6.6,6.6,6.6,80.371,737,737,1,8,0,21.538,By matching,,,By MS/MS,By MS/MS,By MS/MS,1.8,0,0,6.6,3.7,4.7,13610000,130570,0,0,7524800,3025200,2929400,0,0,0,226250,136870,148210,0,0,0,3,1,1,5,,,,1935,7473;8342;10765,True;True;True,7824;8716;11267,30942;30943;30944;30945;34416;34417;44932;44933,24175;24176;24177;26670;35222,24175;26670;35222,,,-1
Q923J1,Q923J1,1,1,1,Transient receptor potential cation channel subfamily M member 7,Trpm7,sp|Q923J1|TRPM7_MOUSE Transient receptor potential cation channel subfamily M member 7 OS=Mus musculus OX=10090 GN=Trpm7 PE=1 SV=1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0.8,0.8,0.8,212.4,1863,1863,1,2,0.0070066,6.0959,,,,,By MS/MS,By MS/MS,0,0,0,0,0.8,0.8,5857900,0,0,0,0,3478700,2379200,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,1936,7656,TRUE,8012,31645;31646,24679,24679,743;744,704;706,-1
Q924C1,Q924C1,7,7,7,Exportin-5,Xpo5,sp|Q924C1|XPO5_MOUSE Exportin-5 OS=Mus musculus OX=10090 GN=Xpo5 PE=1 SV=1,1,7,7,7,6,0,2,3,3,2,6,0,2,3,3,2,6,0,2,3,3,2,6.8,6.8,6.8,136.97,1204,1204,1,17,0,72.383,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,By MS/MS,5.4,0,1.4,3,3,1.4,9984200,3844100,0,227560,2075300,3507000,330100,651320,0,151110,111410,128750,63130,7,0,1,2,3,1,14,,,,1937,236;1953;3554;5705;6061;9628;10978,True;True;True;True;True;True;True,243;2024;3686;5929;6301;10070;10071;11483,893;894;7587;7588;7589;13996;23305;24797;24798;24799;24800;24801;40062;40063;45762;45763;45764,707;708;5891;5892;10880;18104;19263;19264;19265;19266;19267;31345;31346;35875,707;5892;10880;18104;19265;31345;35875,745;746,154;791,-1
Q924H2,Q924H2,2,2,2,Mediator of RNA polymerase II transcription subunit 15,Med15,sp|Q924H2|MED15_MOUSE Mediator of RNA polymerase II transcription subunit 15 OS=Mus musculus OX=10090 GN=Med15 PE=1 SV=3,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,2,3.8,3.8,3.8,86.606,789,789,1,9,0,108.94,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,2.2,2.2,2.2,3.8,3.8,3.8,11869000,91187,41777,47863,4392900,4622100,2673400,0,0,0,225820,199070,208130,1,1,1,1,2,1,7,,,,1938,5839;8019,True;True,6069;8387,23881;23882;23883;23884;23885;23886;33094;33095;33096,18584;18585;18586;18587;18588;18589;25738,18587;25738,,,-1
Q924T2,Q924T2,1,1,1,"28S ribosomal protein S2, mitochondrial",Mrps2,"sp|Q924T2|RT02_MOUSE 28S ribosomal protein S2, mitochondrial OS=Mus musculus OX=10090 GN=Mrps2 PE=1 SV=1",1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,7.6,7.6,7.6,32.313,291,291,1,4,0.0017167,6.8279,By matching,,,By MS/MS,By MS/MS,By MS/MS,7.6,0,0,7.6,7.6,7.6,1525200,94802,0,0,517920,680830,231670,0,0,0,0,0,0,0,0,0,1,1,1,3,,,,1939,6334,TRUE,6588,25885;25886;25887;25888,20099;20100;20101,20101,,,-1
Q925B0,Q925B0,3,3,3,PRKC apoptosis WT1 regulator protein,Pawr,sp|Q925B0|PAWR_MOUSE PRKC apoptosis WT1 regulator protein OS=Mus musculus OX=10090 GN=Pawr PE=1 SV=2,1,3,3,3,0,0,0,3,3,3,0,0,0,3,3,3,0,0,0,3,3,3,17.4,17.4,17.4,35.908,333,333,1,11,0,58.987,,,,By MS/MS,By MS/MS,By MS/MS,0,0,0,17.4,17.4,17.4,36433000,0,0,0,16343000,7552700,12538000,0,0,0,602510,328510,613840,0,0,0,3,3,3,9,,,,1940,5230;8277;8804,True;True;True,5439;8651;9199,21368;21369;21370;21371;21372;34149;34150;34151;36325;36326;36327,16618;16619;16620;26488;26489;26490;28060;28061;28062,16618;26488;28060,,,-1
Q925I1,Q925I1,2,2,2,ATPase family AAA domain-containing protein 3,Atad3,sp|Q925I1|ATAD3_MOUSE ATPase family AAA domain-containing protein 3 OS=Mus musculus OX=10090 GN=Atad3 PE=1 SV=1,1,2,2,2,0,0,0,1,2,2,0,0,0,1,2,2,0,0,0,1,2,2,5.1,5.1,5.1,66.741,591,591,1,5,0,12.279,,,,By matching,By MS/MS,By MS/MS,0,0,0,3.7,5.1,5.1,6856300,0,0,0,2401000,3134800,1320500,0,0,0,0,203900,153490,0,0,0,0,2,2,4,,,,1941,4624;8405,True;True,4812;8780,18770;18771;34681;34682;34683,14719;14720;26856;26857,14720;26856,,,-1
Q925J9,Q925J9,2,2,2,Mediator of RNA polymerase II transcription subunit 1,Med1,sp|Q925J9|MED1_MOUSE Mediator of RNA polymerase II transcription subunit 1 OS=Mus musculus OX=10090 GN=Med1 PE=1 SV=2,1,2,2,2,0,0,0,1,1,2,0,0,0,1,1,2,0,0,0,1,1,2,1.3,1.3,1.3,167.14,1575,1575,1,4,0.000499,11.538,,,,By MS/MS,By MS/MS,By MS/MS,0,0,0,0.5,0.5,1.3,2662300,0,0,0,905120,1009500,747720,0,0,0,0,0,0,0,0,0,0,1,2,3,,,,1942,3174;4638,True;True,3284;4826,12504;18831;18832;18833,9706;14762;14763,9706;14763,,,-1
Q93092,Q93092,6,6,6,Transaldolase,Taldo1,sp|Q93092|TALDO_MOUSE Transaldolase OS=Mus musculus OX=10090 GN=Taldo1 PE=1 SV=2,1,6,6,6,3,2,0,5,5,5,3,2,0,5,5,5,3,2,0,5,5,5,21.4,21.4,21.4,37.387,337,337,1,20,0,40.385,By MS/MS,By MS/MS,,By MS/MS,By MS/MS,By MS/MS,9.5,6.8,0,16.6,17.8,16.6,27550000,1842800,560360,0,9341400,9024100,6781700,306870,0,0,280830,286500,296010,1,0,0,3,4,1,9,,,,1943,4309;6666;6917;7097;9407;10996,True;True;True;True;True;True,4475;6928;7198;7428;9830;11501,17237;17238;17239;27285;27286;28257;28258;28259;28260;29393;38979;38980;38981;38982;38983;45833;45834;45835;45836;45837,13507;21135;21849;21850;22988;30440;30441;30442;35922,13507;21135;21850;22988;30440;35922,747,303,-1
Q99020,Q99020,6,6,6,Heterogeneous nuclear ribonucleoprotein A/B,Hnrnpab,sp|Q99020|ROAA_MOUSE Heterogeneous nuclear ribonucleoprotein A/B OS=Mus musculus OX=10090 GN=Hnrnpab PE=1 SV=1,1,6,6,6,4,3,4,6,6,6,4,3,4,6,6,6,4,3,4,6,6,6,23.9,23.9,23.9,30.831,285,285,1,32,0,138.65,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,13,12.3,13,23.9,23.9,23.9,404060000,4276100,2493000,2022100,134660000,130550000,130050000,1110300,1793400,1069200,5012000,4201300,7151000,2,2,2,6,5,6,23,,,,1944,1182;2241;4090;4091;4558;6928,True;True;True;True;True;True,1227;2326;4249;4250;4743;7211;7212,4498;4499;4500;4501;4502;4503;8705;8706;8707;8708;8709;8710;16305;16306;16307;16308;16309;16310;16311;16312;16313;16314;16315;16316;16317;18474;18475;18476;28309;28310;28311;28312,3529;3530;3531;6703;6704;6705;6706;6707;6708;6709;12780;12781;12782;12783;12784;12785;12786;12787;12788;14489;14490;14491;21880;21881,3530;6705;12785;12786;14489;21880,748,77,-1
Q99104,Q99104,2,2,2,Unconventional myosin-Va,Myo5a,sp|Q99104|MYO5A_MOUSE Unconventional myosin-Va OS=Mus musculus OX=10090 GN=Myo5a PE=1 SV=2,1,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1.3,1.3,1.3,215.54,1853,1853,1,2,0,12.871,By MS/MS,,,,,,1.3,0,0,0,0,0,333820,333820,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,,,,1945,6723;11364,True;True,6987;11887,27499;47490,21292;37244,21292;37244,,,-1
Q99J09,Q99J09,3,3,3,Methylosome protein 50,Wdr77,sp|Q99J09|MEP50_MOUSE Methylosome protein 50 OS=Mus musculus OX=10090 GN=Wdr77 PE=1 SV=1,1,3,3,3,0,0,0,2,3,2,0,0,0,2,3,2,0,0,0,2,3,2,7,7,7,36.942,342,342,1,7,0,32.806,,,,By MS/MS,By MS/MS,By MS/MS,0,0,0,6.4,7,5,13897000,0,0,0,319070,8036900,5540900,0,0,0,0,263190,324890,0,0,0,2,3,2,7,,,,1946,4346;8664;11379,True;True;True,4514;9055;11902,17397;17398;35794;35795;35796;47544;47545,13631;13632;27663;27664;27665;37287;37288,13631;27665;37288,,,-1
Q99J10,Q99J10,2,2,2,Cytoplasmic tRNA 2-thiolation protein 1,Ctu1,sp|Q99J10|CTU1_MOUSE Cytoplasmic tRNA 2-thiolation protein 1 OS=Mus musculus OX=10090 GN=Ctu1 PE=2 SV=1,1,2,2,2,1,0,0,2,2,1,1,0,0,2,2,1,1,0,0,2,2,1,6.9,6.9,6.9,43.823,420,420,1,6,0,17.82,By MS/MS,,,By MS/MS,By MS/MS,By MS/MS,2.4,0,0,6.9,6.9,2.4,11367000,260780,0,0,4633200,5829600,643090,0,0,0,286300,261520,0,1,0,0,2,2,1,6,,,,1947,1341;6069,True;True,1389;6309,5101;5102;5103;5104;24820;24821,3986;3987;3988;3989;19285;19286,3986;19286,,,-1
Q99J36,Q99J36,3,3,3,THUMP domain-containing protein 1,Thumpd1,sp|Q99J36|THUM1_MOUSE THUMP domain-containing protein 1 OS=Mus musculus OX=10090 GN=Thumpd1 PE=1 SV=1,1,3,3,3,1,0,0,3,3,3,1,0,0,3,3,3,1,0,0,3,3,3,9.7,9.7,9.7,38.884,350,350,1,10,0,43.183,By MS/MS,,,By MS/MS,By MS/MS,By MS/MS,4.3,0,0,9.7,9.7,9.7,21446000,0,0,0,7394100,8605600,5446500,0,0,0,317470,280860,331770,1,0,0,2,3,2,8,,,,1948,208;2659;11062,True;True;True,214;2756;11568,781;782;783;10387;10388;10389;10390;46083;46084;46085,613;614;615;8054;8055;8056;8057;36120;36121,615;8056;36120,,,-1
Q99J45,Q99J45,2,2,2,Nuclear receptor-binding protein,Nrbp1,sp|Q99J45|NRBP_MOUSE Nuclear receptor-binding protein OS=Mus musculus OX=10090 GN=Nrbp1 PE=1 SV=1,1,2,2,2,1,0,0,1,2,1,1,0,0,1,2,1,1,0,0,1,2,1,5,5,5,59.865,535,535,1,5,0,11.681,By MS/MS,,,By MS/MS,By MS/MS,By MS/MS,2.2,0,0,2.2,5,2.2,6201100,208520,0,0,1291200,4138200,563070,0,0,0,0,0,0,0,0,0,1,1,1,3,,,,1949,1885;9873,True;True,1956;10326,7351;41040;41041;41042;41043,5713;32136;32137;32138,5713;32138,,,-1
Q99J56,Q99J56,1,1,1,Derlin-1,Derl1,sp|Q99J56|DERL1_MOUSE Derlin-1 OS=Mus musculus OX=10090 GN=Derl1 PE=1 SV=1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,4.4,4.4,4.4,28.834,251,251,1,4,0.0099123,5.9813,By MS/MS,,,By MS/MS,By MS/MS,By MS/MS,4.4,0,0,4.4,4.4,4.4,20670000,577640,0,0,6661700,7436200,5994500,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,1950,7154,TRUE,7486,29605;29606;29607;29608,23142,23142,,,-1
Q99J62,Q99J62,1,1,1,Replication factor C subunit 4,Rfc4,sp|Q99J62|RFC4_MOUSE Replication factor C subunit 4 OS=Mus musculus OX=10090 GN=Rfc4 PE=1 SV=1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,3,3,3,39.866,364,364,1,3,0.001902,9.5792,,,,By MS/MS,By MS/MS,By MS/MS,0,0,0,3,3,3,3012400,0,0,0,1000400,970110,1041900,0,0,0,0,0,0,0,0,0,1,1,1,3,,,,1951,4149,TRUE,4309,16563;16564;16565,13004;13005;13006,13005,,,-1
Q99J77,Q99J77,5,5,5,,Nans,sp|Q99J77|SIAS_MOUSE Sialic acid synthase OS=Mus musculus OX=10090 GN=Nans PE=1 SV=1,1,5,5,5,3,3,2,5,5,5,3,3,2,5,5,5,3,3,2,5,5,5,23.1,23.1,23.1,40.024,359,359,1,29,0,63.716,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,By MS/MS,11.7,11.7,6.7,23.1,23.1,23.1,89200000,1414700,958970,778930,29408000,34152000,22487000,286020,532160,489380,853630,838900,923990,2,4,3,7,7,4,27,,,,1952,3325;3472;3678;5695;10363,True;True;True;True;True,3446;3600;3815;5919;10836,13073;13074;13075;13076;13077;13078;13673;13674;13675;14535;14536;14537;14538;14539;14540;14541;14542;14543;14544;14545;23269;23270;23271;43170;43171;43172;43173;43174;43175,10156;10157;10158;10159;10160;10161;10162;10627;11318;11319;11320;11321;11322;11323;11324;11325;11326;11327;18084;18085;18086;18087;33887;33888;33889;33890;33891;33892,10158;10627;11327;18084;33891,,,-1
